activeKilocalories,activeTimeInSeconds,activityStressDurationInSeconds,activityType,averageHeartRateInBeatsPerMinute,averageStressLevel,bmrKilocalories,date,distanceInMeters,durationInSeconds,floorsClimbed,floorsClimbedGoal,highStressDurationInSeconds,intensityDurationGoalInSeconds,lowStressDurationInSeconds,maxHeartRateInBeatsPerMinute,maxStressLevel,mediumStressDurationInSeconds,minHeartRateInBeatsPerMinute,moderateIntensityDurationInSeconds,id,restStressDurationInSeconds,restingHeartRateInBeatsPerMinute,startTimeInSeconds,startTimeOffsetInSeconds,steps,stepsGoal,stressDurationInSeconds,stressQualifier,summaryId,vigorousIntensityDurationInSeconds
9.0,286.0,540.0,WALKING,60.0,20.0,889.0,,100.0,42120.0,0.0,10.0,60.0,9000.0,7200.0,94.0,79.0,4620.0,46.0,0.0,1102_mr_dailies_14,24780.0,52.0,1650816000.0,28800.0,139.0,2220.0,11880.0,unknown,x36ab788-62657400-a488-6,0.0
610.0,1319.0,4320.0,WALKING,75.0,49.0,1825.0,,379.0,86400.0,0.0,10.0,21480.0,9000.0,9000.0,128.0,99.0,18600.0,46.0,600.0,1102_mr_dailies_14,25080.0,52.0,1650816000.0,28800.0,580.0,2220.0,49080.0,stressful,x36ab788-62657400-15180-6,0.0
0.0,30.0,60.0,WALKING,73.0,53.0,256.0,,16.0,12120.0,0.0,10.0,300.0,9000.0,4260.0,94.0,79.0,6540.0,62.0,0.0,1102_mr_dailies_14,120.0,67.0,1650902400.0,28800.0,22.0,2060.0,11100.0,unknown,x36ab788-6266c580-2f58-6,0.0
610.0,1319.0,4320.0,WALKING,75.0,49.0,1825.0,,379.0,86400.0,0.0,10.0,21480.0,9000.0,9000.0,128.0,99.0,18600.0,46.0,600.0,1102_mr_dailies_14,25080.0,52.0,1650816000.0,28800.0,580.0,2220.0,49080.0,stressful,x36ab788-62657400-15180-6,0.0
10.0,330.0,1260.0,WALKING,62.0,24.0,916.0,,94.0,43380.0,0.0,10.0,360.0,9000.0,7560.0,105.0,87.0,6900.0,46.0,0.0,1102_mr_dailies_14,24000.0,54.0,1650902400.0,28800.0,129.0,2060.0,14820.0,unknown,x36ab788-6266c580-a974-6,0.0
11.0,390.0,1320.0,WALKING,62.0,24.0,930.0,,111.0,44040.0,0.0,10.0,360.0,9000.0,7740.0,105.0,87.0,6900.0,46.0,0.0,1102_mr_dailies_14,24000.0,54.0,1650902400.0,28800.0,151.0,2060.0,15000.0,unknown,x36ab788-6266c580-ac08-6,0.0
4.0,265.0,900.0,WALKING,73.0,49.0,328.0,,80.0,15540.0,0.0,10.0,,9000.0,7440.0,101.0,75.0,5280.0,61.0,0.0,1102_mr_dailies_14,120.0,68.0,1650988800.0,28800.0,124.0,2060.0,12720.0,unknown,x36ab788-62681700-3cb4-6,0.0
183.0,2207.0,5160.0,WALKING,71.0,43.0,1825.0,,1438.0,86400.0,3.0,10.0,13140.0,9000.0,16680.0,129.0,98.0,20580.0,46.0,0.0,1102_mr_dailies_14,24660.0,54.0,1650902400.0,28800.0,2039.0,2060.0,50400.0,stressful,x36ab788-6266c580-15180-6,0.0
26.0,831.0,1800.0,WALKING,62.0,23.0,958.0,,241.0,45360.0,1.0,10.0,60.0,9000.0,9420.0,106.0,81.0,6000.0,47.0,0.0,1102_mr_dailies_14,25020.0,54.0,1650988800.0,28800.0,357.0,2060.0,15480.0,unknown,x36ab788-62681700-b130-6,0.0
183.0,2207.0,5160.0,WALKING,71.0,43.0,1825.0,,1438.0,86400.0,3.0,10.0,13140.0,9000.0,16680.0,129.0,98.0,20580.0,46.0,0.0,1102_mr_dailies_14,24660.0,54.0,1650902400.0,28800.0,2039.0,2060.0,50400.0,stressful,x36ab788-6266c580-15180-6,0.0
552.0,2661.0,6900.0,WALKING,72.0,37.0,1335.0,,1757.0,63240.0,1.0,10.0,10320.0,9000.0,9840.0,139.0,98.0,7260.0,47.0,1980.0,1102_mr_dailies_14,25020.0,54.0,1650988800.0,28800.0,2452.0,2060.0,27420.0,balanced,x36ab788-62681700-f708-6,240.0
1.0,75.0,360.0,WALKING,73.0,50.0,314.0,,12.0,14880.0,0.0,10.0,240.0,9000.0,6540.0,94.0,87.0,6420.0,63.0,0.0,1102_mr_dailies_14,60.0,70.0,1651075200.0,28800.0,16.0,2110.0,13200.0,unknown,x36ab788-62696880-3a20-6,0.0
648.0,2713.0,7920.0,WALKING,76.0,49.0,1825.0,,1780.0,86400.0,1.0,10.0,24180.0,9000.0,10680.0,139.0,98.0,14400.0,47.0,2040.0,1102_mr_dailies_14,25020.0,54.0,1650988800.0,28800.0,2500.0,2060.0,49260.0,stressful,x36ab788-62681700-15180-6,240.0
648.0,2713.0,7920.0,WALKING,76.0,49.0,1825.0,,1780.0,86400.0,1.0,10.0,24180.0,9000.0,10680.0,139.0,98.0,14400.0,47.0,2040.0,1102_mr_dailies_14,25020.0,54.0,1650988800.0,28800.0,2500.0,2060.0,49260.0,stressful,x36ab788-62681700-15180-6,240.0
29.0,625.0,1680.0,WALKING,65.0,29.0,896.0,,128.0,42420.0,0.0,10.0,480.0,9000.0,8220.0,112.0,87.0,7680.0,52.0,0.0,1102_mr_dailies_14,20280.0,58.0,1651075200.0,28800.0,211.0,2110.0,16380.0,unknown,x36ab788-62696880-a5b4-6,0.0
29.0,625.0,1680.0,WALKING,65.0,29.0,902.0,,128.0,42720.0,0.0,10.0,540.0,9000.0,8220.0,112.0,87.0,7860.0,52.0,0.0,1102_mr_dailies_14,20280.0,58.0,1651075200.0,28800.0,211.0,2110.0,16620.0,unknown,x36ab788-62696880-a6e0-6,0.0
0.0,15.0,180.0,WALKING,70.0,43.0,103.0,,8.0,4920.0,0.0,10.0,60.0,9000.0,3540.0,87.0,78.0,840.0,60.0,0.0,1102_mr_dailies_14,180.0,69.0,1651161600.0,28800.0,11.0,2000.0,4440.0,unknown,x36ab788-626aba00-1338-6,0.0
302.0,1836.0,5760.0,WALKING,75.0,50.0,1825.0,,625.0,86400.0,1.0,10.0,14520.0,9000.0,12900.0,121.0,97.0,28080.0,52.0,0.0,1102_mr_dailies_14,20280.0,58.0,1651075200.0,28800.0,926.0,2110.0,55500.0,stressful,x36ab788-62696880-15180-6,0.0
302.0,1836.0,5760.0,WALKING,75.0,50.0,1825.0,,625.0,86400.0,1.0,10.0,14520.0,9000.0,12900.0,121.0,97.0,28080.0,52.0,0.0,1102_mr_dailies_14,20280.0,58.0,1651075200.0,28800.0,926.0,2110.0,55500.0,stressful,x36ab788-62696880-15180-6,0.0
79.0,1740.0,2100.0,WALKING,65.0,28.0,912.0,,1262.0,43200.0,0.0,10.0,420.0,9000.0,13500.0,116.0,94.0,3840.0,49.0,0.0,1102_mr_dailies_14,17280.0,58.0,1651161600.0,28800.0,1675.0,2000.0,17760.0,unknown,x36ab788-626aba00-a8c0-6,0.0
3.0,218.0,600.0,WALKING,63.0,28.0,419.0,,123.0,19860.0,0.0,10.0,,9000.0,9840.0,97.0,72.0,1140.0,44.0,0.0,1102_mr_dailies_14,6900.0,61.0,1651248000.0,28800.0,168.0,2060.0,10980.0,unknown,x36ab788-626c0b80-4d94-6,0.0
165.0,3095.0,5280.0,WALKING,73.0,49.0,1825.0,,1823.0,86400.0,0.0,10.0,14280.0,9000.0,17520.0,123.0,95.0,23580.0,49.0,0.0,1102_mr_dailies_14,18240.0,58.0,1651161600.0,28800.0,2528.0,2000.0,55380.0,stressful,x36ab788-626aba00-15180-6,0.0
3.0,278.0,600.0,WALKING,57.0,16.0,935.0,,134.0,44280.0,0.0,10.0,,9000.0,10560.0,97.0,72.0,1260.0,44.0,0.0,1102_mr_dailies_14,29820.0,52.0,1651248000.0,28800.0,183.0,2060.0,11820.0,unknown,x36ab788-626c0b80-acf8-6,0.0
165.0,3095.0,5280.0,WALKING,73.0,49.0,1825.0,,1823.0,86400.0,0.0,10.0,14280.0,9000.0,17520.0,123.0,95.0,23580.0,49.0,0.0,1102_mr_dailies_14,18240.0,58.0,1651161600.0,28800.0,2528.0,2000.0,55380.0,stressful,x36ab788-626aba00-15180-6,0.0
0.0,30.0,120.0,WALKING,72.0,50.0,164.0,,21.0,7800.0,0.0,10.0,60.0,9000.0,3300.0,84.0,78.0,4080.0,63.0,0.0,1102_mr_dailies_14,,65.0,1651334400.0,28800.0,28.0,2230.0,7440.0,unknown,x36ab788-626d5d00-1e78-6,0.0
133.0,5155.0,7980.0,WALKING,67.0,35.0,1825.0,,1425.0,86400.0,2.0,10.0,7500.0,9000.0,19320.0,112.0,92.0,15600.0,44.0,0.0,1102_mr_dailies_14,31260.0,52.0,1651248000.0,28800.0,2897.0,2060.0,42420.0,stressful,x36ab788-626c0b80-15180-6,0.0
4.0,450.0,720.0,WALKING,60.0,20.0,949.0,,146.0,44940.0,0.0,10.0,240.0,9000.0,6900.0,90.0,81.0,5160.0,46.0,0.0,1102_mr_dailies_14,28200.0,53.0,1651334400.0,28800.0,199.0,2230.0,12300.0,unknown,x36ab788-626d5d00-af8c-6,0.0
133.0,5155.0,7980.0,WALKING,67.0,35.0,1825.0,,1425.0,86400.0,2.0,10.0,7500.0,9000.0,19320.0,112.0,92.0,15600.0,44.0,0.0,1102_mr_dailies_14,31260.0,52.0,1651248000.0,28800.0,2897.0,2060.0,42420.0,stressful,x36ab788-626c0b80-15180-6,0.0
118.0,2319.0,3900.0,WALKING,67.0,35.0,1676.0,,1482.0,79380.0,3.0,10.0,4800.0,9000.0,15540.0,126.0,93.0,19440.0,46.0,0.0,1102_mr_dailies_14,29220.0,53.0,1651334400.0,28800.0,2221.0,2230.0,39780.0,stressful,x36ab788-626d5d00-13614-6,0.0
119.0,2355.0,4080.0,WALKING,68.0,37.0,1825.0,,1523.0,86400.0,3.0,10.0,5160.0,9000.0,17340.0,126.0,93.0,24120.0,46.0,0.0,1102_mr_dailies_14,29220.0,53.0,1651334400.0,28800.0,2263.0,2230.0,46620.0,stressful,x36ab788-626d5d00-15180-6,0.0
10.0,551.0,1320.0,WALKING,62.0,23.0,653.0,,171.0,30960.0,0.0,10.0,,9000.0,11280.0,109.0,72.0,1320.0,47.0,0.0,1102_mr_dailies_14,13740.0,61.0,1651420800.0,28800.0,233.0,2240.0,12600.0,unknown,x36ab788-626eae80-78f0-6,0.0
12.0,611.0,1740.0,WALKING,61.0,19.0,935.0,,204.0,44280.0,0.0,10.0,,9000.0,12180.0,109.0,72.0,1560.0,47.0,0.0,1102_mr_dailies_14,24960.0,54.0,1651420800.0,28800.0,278.0,2240.0,13740.0,unknown,x36ab788-626eae80-acf8-6,0.0
137.0,2547.0,4620.0,WALKING,70.0,41.0,1825.0,,1624.0,86400.0,2.0,10.0,10020.0,9000.0,21480.0,119.0,96.0,19380.0,47.0,0.0,1102_mr_dailies_14,25260.0,54.0,1651420800.0,28800.0,2283.0,2240.0,50880.0,stressful,x36ab788-626eae80-15180-6,0.0
42.0,467.0,1560.0,WALKING,64.0,26.0,1184.0,,208.0,56100.0,0.0,10.0,1680.0,9000.0,9840.0,104.0,90.0,9000.0,45.0,0.0,1102_mr_dailies_14,26400.0,54.0,1651507200.0,28800.0,331.0,2250.0,20520.0,unknown,x36ab788-62700000-db24-6,0.0
42.0,467.0,1620.0,WALKING,64.0,26.0,1187.0,,208.0,56220.0,0.0,10.0,1680.0,9000.0,9840.0,104.0,90.0,9000.0,45.0,0.0,1102_mr_dailies_14,26400.0,54.0,1651507200.0,28800.0,331.0,2250.0,20520.0,unknown,x36ab788-62700000-db9c-6,0.0
0.0,0.0,,WALKING,73.0,52.0,81.0,,0.0,3840.0,0.0,10.0,60.0,9000.0,1560.0,95.0,88.0,2160.0,64.0,0.0,1102_mr_dailies_14,,72.0,1651593600.0,28800.0,0.0,2090.0,3780.0,unknown,x36ab788-62715180-f00-6,0.0
159.0,852.0,3960.0,WALKING,71.0,43.0,1825.0,,386.0,86400.0,0.0,10.0,13920.0,9000.0,13080.0,135.0,97.0,20940.0,45.0,0.0,1102_mr_dailies_14,26520.0,54.0,1651507200.0,28800.0,588.0,2250.0,47940.0,stressful,x36ab788-62700000-15180-6,0.0
159.0,852.0,3960.0,WALKING,71.0,43.0,1825.0,,386.0,86400.0,0.0,10.0,13920.0,9000.0,13080.0,135.0,97.0,20940.0,45.0,0.0,1102_mr_dailies_14,26520.0,54.0,1651507200.0,28800.0,588.0,2250.0,47940.0,stressful,x36ab788-62700000-15180-6,0.0
3.0,270.0,1500.0,WALKING,62.0,24.0,946.0,,65.0,44820.0,0.0,10.0,180.0,9000.0,10020.0,100.0,88.0,4260.0,50.0,0.0,1102_mr_dailies_14,23280.0,57.0,1651593600.0,28800.0,89.0,2090.0,14460.0,unknown,x36ab788-62715180-af14-6,0.0
23.0,690.0,2400.0,WALKING,67.0,34.0,1162.0,,285.0,55020.0,0.0,10.0,6540.0,9000.0,10380.0,113.0,93.0,6540.0,50.0,0.0,1102_mr_dailies_14,23280.0,57.0,1651593600.0,28800.0,401.0,2090.0,23460.0,unknown,x36ab788-62715180-d6ec-6,0.0
99.0,794.0,4980.0,WALKING,71.0,44.0,1825.0,,350.0,86400.0,0.0,10.0,9240.0,9000.0,15360.0,113.0,93.0,25980.0,50.0,0.0,1102_mr_dailies_14,23340.0,57.0,1651593600.0,28800.0,475.0,2090.0,50580.0,stressful,x36ab788-62715180-15180-6,0.0
11.0,270.0,1020.0,WALKING,68.0,36.0,458.0,,99.0,21720.0,0.0,10.0,120.0,9000.0,8640.0,106.0,78.0,4320.0,48.0,0.0,1102_mr_dailies_14,5760.0,65.0,1651680000.0,28800.0,135.0,1770.0,13080.0,unknown,x36ab788-6272a300-54d8-6,0.0
45.0,1266.0,3420.0,WALKING,67.0,34.0,1825.0,,527.0,86400.0,0.0,10.0,4740.0,9000.0,15780.0,119.0,93.0,20100.0,46.0,0.0,1102_mr_dailies_14,37620.0,52.0,1653062400.0,28800.0,777.0,1000.0,40620.0,balanced,x36ab788-6287bb00-15180-6,0.0
20.0,578.0,1020.0,WALKING,64.0,24.0,958.0,,203.0,45360.0,0.0,10.0,2460.0,9000.0,4080.0,111.0,96.0,5400.0,49.0,0.0,1102_mr_dailies_14,28020.0,54.0,1653148800.0,28800.0,291.0,1000.0,11940.0,unknown,x36ab788-62890c80-b130-6,0.0
29.0,818.0,1200.0,WALKING,66.0,26.0,1013.0,,241.0,48000.0,0.0,10.0,4080.0,9000.0,4560.0,111.0,96.0,5520.0,49.0,0.0,1102_mr_dailies_14,28020.0,54.0,1653148800.0,28800.0,343.0,1000.0,14160.0,unknown,x36ab788-62890c80-bb80-6,0.0
21.0,458.0,1320.0,WALKING,67.0,30.0,380.0,,121.0,18000.0,0.0,10.0,60.0,9000.0,8220.0,111.0,84.0,1380.0,46.0,0.0,1102_mr_dailies_14,4860.0,67.0,1653235200.0,28800.0,165.0,1000.0,9660.0,unknown,x36ab788-628a5e00-4650-6,0.0
52.0,1386.0,2640.0,WALKING,70.0,40.0,1825.0,,505.0,86400.0,0.0,10.0,7080.0,9000.0,16560.0,112.0,96.0,25380.0,49.0,0.0,1102_mr_dailies_14,28680.0,54.0,1653148800.0,28800.0,704.0,1000.0,49020.0,stressful,x36ab788-62890c80-15180-6,0.0
52.0,1386.0,2640.0,WALKING,70.0,40.0,1825.0,,505.0,86400.0,0.0,10.0,7080.0,9000.0,16560.0,112.0,96.0,25380.0,49.0,0.0,1102_mr_dailies_14,28680.0,54.0,1653148800.0,28800.0,704.0,1000.0,49020.0,stressful,x36ab788-62890c80-15180-6,0.0
22.0,578.0,1560.0,WALKING,59.0,15.0,969.0,,137.0,45900.0,0.0,10.0,180.0,9000.0,9120.0,111.0,84.0,1740.0,46.0,0.0,1102_mr_dailies_14,29460.0,50.0,1653235200.0,28800.0,187.0,1000.0,11040.0,unknown,x36ab788-628a5e00-b34c-6,0.0
22.0,578.0,1560.0,WALKING,59.0,15.0,982.0,,137.0,46500.0,0.0,10.0,180.0,9000.0,9180.0,111.0,84.0,1800.0,46.0,0.0,1102_mr_dailies_14,29880.0,50.0,1653235200.0,28800.0,187.0,1000.0,11160.0,unknown,x36ab788-628a5e00-b5a4-6,0.0
24.0,698.0,1800.0,WALKING,59.0,17.0,1026.0,,175.0,48600.0,0.0,10.0,180.0,9000.0,10020.0,111.0,84.0,2580.0,46.0,0.0,1102_mr_dailies_14,30060.0,50.0,1653235200.0,28800.0,239.0,1000.0,12780.0,unknown,x36ab788-628a5e00-bdd8-6,0.0
103.0,2193.0,3900.0,WALKING,66.0,32.0,1515.0,,1696.0,71760.0,2.0,10.0,3900.0,9000.0,14340.0,117.0,93.0,15180.0,46.0,0.0,1102_mr_dailies_14,30120.0,50.0,1653235200.0,28800.0,2255.0,1000.0,33420.0,balanced,x36ab788-628a5e00-11850-6,0.0
116.0,2324.0,4320.0,WALKING,69.0,40.0,1825.0,,1786.0,86400.0,2.0,10.0,12300.0,9000.0,14820.0,117.0,94.0,20340.0,46.0,0.0,1102_mr_dailies_14,30120.0,50.0,1653235200.0,28800.0,2397.0,1000.0,47460.0,stressful,x36ab788-628a5e00-15180-6,0.0
5.0,298.0,420.0,WALKING,60.0,20.0,937.0,,92.0,44400.0,0.0,10.0,120.0,9000.0,7680.0,98.0,87.0,5400.0,45.0,0.0,1102_mr_dailies_14,26520.0,51.0,1653321600.0,28800.0,125.0,1140.0,13200.0,unknown,x36ab788-628baf80-ad70-6,0.0
5.0,349.0,480.0,WALKING,60.0,20.0,940.0,,103.0,44520.0,0.0,10.0,120.0,9000.0,7680.0,98.0,87.0,5400.0,45.0,0.0,1102_mr_dailies_14,26580.0,51.0,1653321600.0,28800.0,140.0,1140.0,13200.0,unknown,x36ab788-628baf80-ade8-6,0.0
7.0,407.0,720.0,WALKING,61.0,21.0,980.0,,127.0,46440.0,0.0,10.0,240.0,9000.0,8460.0,98.0,87.0,5880.0,45.0,0.0,1102_mr_dailies_14,26640.0,51.0,1653321600.0,28800.0,173.0,1140.0,14580.0,unknown,x36ab788-628baf80-b568-6,0.0
27.0,763.0,1140.0,WALKING,62.0,22.0,1003.0,,266.0,47520.0,0.0,10.0,840.0,9000.0,8460.0,109.0,94.0,5880.0,45.0,0.0,1102_mr_dailies_14,26640.0,51.0,1653321600.0,28800.0,398.0,1140.0,15180.0,unknown,x36ab788-628baf80-b9a0-6,0.0
77.0,1426.0,4080.0,WALKING,70.0,42.0,1825.0,,590.0,86400.0,0.0,10.0,11520.0,9000.0,13680.0,116.0,96.0,24000.0,45.0,0.0,1102_mr_dailies_14,26820.0,51.0,1653321600.0,28800.0,853.0,1140.0,49200.0,stressful,x36ab788-628baf80-15180-6,0.0
2.0,360.0,360.0,WALKING,74.0,53.0,338.0,,122.0,16020.0,0.0,10.0,840.0,9000.0,5340.0,97.0,85.0,7440.0,51.0,0.0,1102_mr_dailies_14,660.0,63.0,1653408000.0,28800.0,166.0,1120.0,13620.0,unknown,x36ab788-628d0100-3e94-6,0.0
77.0,1426.0,4080.0,WALKING,70.0,42.0,1825.0,,590.0,86400.0,0.0,10.0,11520.0,9000.0,13680.0,116.0,96.0,24000.0,45.0,0.0,1102_mr_dailies_14,26820.0,51.0,1653321600.0,28800.0,853.0,1140.0,49200.0,stressful,x36ab788-628baf80-15180-6,0.0
7.0,420.0,540.0,WALKING,60.0,23.0,928.0,,136.0,43980.0,0.0,10.0,840.0,9000.0,5580.0,98.0,85.0,7620.0,46.0,0.0,1102_mr_dailies_14,27840.0,52.0,1653408000.0,28800.0,186.0,1120.0,14040.0,unknown,x36ab788-628d0100-abcc-6,0.0
0.0,60.0,60.0,WALKING,71.0,46.0,154.0,,32.0,7320.0,0.0,10.0,60.0,9000.0,4080.0,89.0,79.0,2520.0,63.0,0.0,1102_mr_dailies_14,120.0,72.0,1653494400.0,28800.0,43.0,1080.0,6660.0,unknown,x36ab788-628e5280-1c98-6,0.0
155.0,1554.0,3360.0,WALKING,70.0,42.0,1825.0,,612.0,86400.0,0.0,10.0,10920.0,9000.0,10620.0,126.0,99.0,25980.0,46.0,600.0,1102_mr_dailies_14,29280.0,52.0,1653408000.0,28800.0,875.0,1120.0,47520.0,stressful,x36ab788-628d0100-15180-6,0.0
155.0,1554.0,3360.0,WALKING,70.0,42.0,1825.0,,612.0,86400.0,0.0,10.0,10920.0,9000.0,10620.0,126.0,99.0,25980.0,46.0,600.0,1102_mr_dailies_14,29280.0,52.0,1653408000.0,28800.0,875.0,1120.0,47520.0,stressful,x36ab788-628d0100-15180-6,0.0
9.0,255.0,360.0,WALKING,60.0,23.0,915.0,,71.0,43320.0,0.0,10.0,300.0,9000.0,10740.0,103.0,93.0,5280.0,44.0,0.0,1102_mr_dailies_14,25380.0,52.0,1653494400.0,28800.0,97.0,1080.0,16320.0,unknown,x36ab788-628e5280-a938-6,0.0
315.0,2266.0,3600.0,WALKING,75.0,48.0,1825.0,,1174.0,86400.0,0.0,10.0,24600.0,9000.0,12000.0,139.0,98.0,14280.0,44.0,840.0,1102_mr_dailies_14,25380.0,52.0,1653494400.0,28800.0,1749.0,1080.0,50880.0,stressful,x36ab788-628e5280-15180-6,120.0
4.0,407.0,900.0,WALKING,63.0,32.0,977.0,,130.0,46260.0,0.0,10.0,1200.0,9000.0,6120.0,97.0,91.0,10980.0,48.0,0.0,1102_mr_dailies_14,22620.0,54.0,1653580800.0,28800.0,181.0,1150.0,18300.0,unknown,x36ab788-628fa400-b4b4-6,0.0
81.0,602.0,1860.0,WALKING,70.0,47.0,1499.0,,214.0,70980.0,0.0,10.0,9840.0,9000.0,6780.0,118.0,97.0,25260.0,48.0,0.0,1102_mr_dailies_14,22620.0,54.0,1653580800.0,28800.0,295.0,1150.0,41880.0,stressful,x36ab788-628fa400-11544-6,0.0
1.0,120.0,120.0,WALKING,74.0,63.0,297.0,,55.0,14100.0,0.0,10.0,3360.0,9000.0,2340.0,92.0,87.0,5700.0,59.0,0.0,1102_mr_dailies_14,540.0,71.0,1653667200.0,28800.0,78.0,1080.0,11400.0,unknown,x36ab788-6290f580-3714-6,0.0
140.0,695.0,2100.0,WALKING,73.0,54.0,1825.0,,278.0,86400.0,0.0,10.0,20160.0,9000.0,6780.0,118.0,97.0,30060.0,48.0,0.0,1102_mr_dailies_14,22620.0,54.0,1653580800.0,28800.0,383.0,1150.0,57000.0,stressful,x36ab788-628fa400-15180-6,0.0
168.0,3263.0,6840.0,WALKING,71.0,27.0,1177.0,,2100.0,62520.0,9.0,10.0,2520.0,9000.0,6600.0,126.0,92.0,12240.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,3394.0,7490.0,21360.0,balanced,x46bbce2-62320980-f438-6,0.0
168.0,3263.0,6840.0,WALKING,71.0,27.0,1178.0,,2100.0,62580.0,9.0,10.0,2520.0,9000.0,6660.0,126.0,92.0,12240.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,3394.0,7490.0,21420.0,balanced,x46bbce2-62320980-f474-6,0.0
168.0,3263.0,6840.0,WALKING,71.0,27.0,1181.0,,2100.0,62760.0,9.0,10.0,2520.0,9000.0,6780.0,126.0,92.0,12240.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,3394.0,7490.0,21540.0,balanced,x46bbce2-62320980-f528-6,0.0
168.0,3323.0,6840.0,WALKING,71.0,27.0,1185.0,,2107.0,62940.0,9.0,10.0,2520.0,9000.0,6780.0,126.0,92.0,12360.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,3404.0,7490.0,21660.0,balanced,x46bbce2-62320980-f5dc-6,0.0
168.0,3443.0,6840.0,WALKING,71.0,27.0,1192.0,,2120.0,63300.0,9.0,10.0,2520.0,9000.0,7080.0,126.0,92.0,12360.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,3422.0,7490.0,21960.0,balanced,x46bbce2-62320980-f744-6,0.0
357.0,5895.0,10740.0,WALKING,75.0,33.0,1481.0,,3743.0,78660.0,14.0,10.0,5400.0,9000.0,9120.0,142.0,99.0,16440.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,6360.0,7490.0,30960.0,balanced,x46bbce2-62320980-13344-6,0.0
357.0,5895.0,10740.0,WALKING,75.0,33.0,1482.0,,3743.0,78720.0,14.0,10.0,5400.0,9000.0,9120.0,142.0,99.0,16440.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,6360.0,7490.0,30960.0,balanced,x46bbce2-62320980-13380-6,0.0
357.0,5895.0,10740.0,WALKING,75.0,33.0,1554.0,,3743.0,82560.0,14.0,10.0,5400.0,9000.0,9120.0,142.0,99.0,16440.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,6360.0,7490.0,30960.0,balanced,x46bbce2-62320980-14280-6,0.0
75.0,1170.0,2040.0,WALKING,61.0,10.0,775.0,,834.0,41160.0,1.0,10.0,480.0,9000.0,600.0,129.0,97.0,300.0,51.0,0.0,1102_mr_dailies_15,32520.0,55.0,1647619200.0,28800.0,1252.0,7410.0,1380.0,unknown,x46bbce2-6234ac80-a0c8-6,0.0
358.0,5927.0,10800.0,WALKING,76.0,33.0,1627.0,,3762.0,86400.0,14.0,10.0,5400.0,9000.0,9300.0,142.0,99.0,17340.0,50.0,0.0,1102_mr_dailies_15,30300.0,55.0,1647446400.0,28800.0,6398.0,7490.0,32040.0,balanced,x46bbce2-62320980-15180-6,0.0
584.0,9556.0,14100.0,WALKING,81.0,41.0,1627.0,,4794.0,86400.0,16.0,10.0,8100.0,9000.0,3720.0,153.0,96.0,14220.0,53.0,0.0,1102_mr_dailies_15,21600.0,60.0,1647532800.0,28800.0,8518.0,7280.0,26040.0,balanced,x46bbce2-62335b00-15180-6,0.0
95.0,1350.0,2160.0,WALKING,62.0,11.0,782.0,,923.0,41580.0,3.0,10.0,720.0,9000.0,600.0,129.0,97.0,300.0,51.0,0.0,1102_mr_dailies_15,32520.0,55.0,1647619200.0,28800.0,1427.0,7410.0,1620.0,unknown,x46bbce2-6234ac80-a26c-6,0.0
459.0,8990.0,11820.0,WALKING,72.0,26.0,1627.0,,4760.0,86400.0,14.0,10.0,3180.0,9000.0,8100.0,129.0,97.0,9720.0,51.0,0.0,1102_mr_dailies_15,37980.0,55.0,1647619200.0,28800.0,9016.0,7410.0,21000.0,balanced,x46bbce2-6234ac80-15180-6,0.0
1.0,348.0,1140.0,WALKING,58.0,6.0,701.0,,69.0,37260.0,0.0,10.0,,9000.0,240.0,78.0,47.0,,49.0,0.0,1102_mr_dailies_15,30180.0,55.0,1647705600.0,28800.0,95.0,7740.0,240.0,unknown,x46bbce2-6235fe00-918c-6,0.0
36.0,1277.0,8340.0,WALKING,68.0,28.0,1627.0,,450.0,86400.0,0.0,10.0,3060.0,9000.0,14700.0,109.0,91.0,12360.0,49.0,0.0,1102_mr_dailies_15,37620.0,55.0,1647705600.0,28800.0,616.0,7740.0,30120.0,balanced,x46bbce2-6235fe00-15180-6,0.0
5.0,429.0,1620.0,WALKING,65.0,10.0,634.0,,72.0,33720.0,0.0,10.0,60.0,9000.0,2100.0,94.0,77.0,120.0,52.0,0.0,1102_mr_dailies_15,18900.0,57.0,1647792000.0,28800.0,98.0,7740.0,2280.0,unknown,x46bbce2-62374f80-83b8-6,0.0
354.0,8703.0,13260.0,WALKING,76.0,35.0,1597.0,,4175.0,84840.0,7.0,10.0,2520.0,9000.0,14460.0,117.0,92.0,12960.0,52.0,0.0,1102_mr_dailies_15,18900.0,57.0,1647792000.0,28800.0,8006.0,7740.0,29940.0,stressful,x46bbce2-62374f80-14b68-6,0.0
